region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$75,078","Mar 1, 2022","Mar 1, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_212876_tc
Federal,"Professional Services-Information technology, business and/or telecommunications",Shared Services Canada,MICROSOFT CANADA INC.,"$1,830,853","Mar 3, 2023","Jan 18, 2022","Mar 31, 2023",https://theijf.org/procurement/700625930_ssc
Federal,Computer equip. related to DCE-Desktop/personal/po,Canada Border Services Agency,Microsoft Canada Inc.,"$303,292","Dec 16, 2022","Dec 16, 2022","Mar 31, 2023",https://theijf.org/procurement/2023030516_cbsa
Federal,Information technology and telecommunications consultants,Global Affairs Canada,Microsoft Corporation,"$273,499","Aug 8, 2022","Aug 8, 2022","Mar 31, 2023",https://theijf.org/procurement/4001940_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT CANADA INC,"$436,800","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/s20211600_pco
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Administrative Tribunals Support Service of Canada,MICROSOFT CANADA INC.,"$74,514","Mar 29, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/ras211762b_atssc
Federal,Information Technology and Telecommunications Consultants,Office of the Auditor General of Canada,MICROSOFT CANADA INC.,"$74,922","Mar 8, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/p2300051_oag
Federal,License/Maintenance fees for Client Software,Canadian Heritage,MICROSOFT CANADA INC,"$569,062","May 17, 2022","May 17, 2022","Mar 31, 2023",https://theijf.org/procurement/45449161_pch
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$482,953","Feb 8, 2023","Feb 8, 2023","Mar 31, 2023",https://theijf.org/procurement/700699336_ssc
Federal,License/Maintenance fees for Client Software,Canadian Heritage,MICROSOFT CANADA INC,"$14,431","Jul 12, 2022","Jul 12, 2022","Mar 31, 2023",https://theijf.org/procurement/45450938_pch
Federal,NETWORKING SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$10,820","Nov 30, 2022","Nov 30, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_222837_tc
Federal,License/Maintenance fees for Client Software,Correctional Service of Canada,MICROSOFT CANADA INC,"$151,646","Oct 18, 2022","Aug 1, 2022","Mar 31, 2023",https://theijf.org/procurement/21118_23_4201503_csc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT CANADA INC,"$11,608","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/s20212213_pco
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT CANADA INC,"$37,002","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/s20212104_pco
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT CANADA INC,"$233,910","Nov 13, 2020","Nov 13, 2020","Mar 31, 2023",https://theijf.org/procurement/s20200821_pco
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Privy Council Office,MICROSOFT,"$565,000","Mar 2, 2021","Mar 2, 2021","Mar 31, 2023",https://theijf.org/procurement/s20200821x_pco
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canada Economic Development for Quebec Regions,MICROSOFT CANADA INC.,"$68,583","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/8052981_ced
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,Microsoft,"$1,942,589","Mar 25, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/roc_344_w8484_220238_dnd
Federal,Client software related to Distributed Computing E,Global Affairs Canada,Microsoft Corporation,"$40,239","Oct 18, 2022","Oct 18, 2022","Mar 31, 2023",https://theijf.org/procurement/4001980_dfatd
Federal,Client Software Related To Distributed Computing Environment (DCE),Correctional Service of Canada,MICROSOFT CANADA INC,"$19,928","Mar 8, 2022","Mar 8, 2022","Mar 31, 2023",https://theijf.org/procurement/21120_22_3996481_csc
Federal,Application software (including COTS) and application development and delivery software,Shared Services Canada,MICROSOFT CANADA INC.,$0,"Jun 16, 2021","Jun 16, 2021","Mar 31, 2023",https://theijf.org/procurement/700590688_ssc
Federal,Client Software,Public Health Agency of Canada,MICROSOFT CANADA INC,"$186,824","Mar 7, 2023","Mar 8, 2023","Mar 31, 2023",https://theijf.org/procurement/r2023902_phac
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canadian Centre for Occupational Health and Safety,MICROSOFT CANADA INC,"$62,826","Aug 15, 2022","May 1, 2022","Mar 31, 2023",https://theijf.org/procurement/po00001302_ccohs
Federal,Client software related to Distributed Computing Environment (DCE),Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$285,849","Apr 12, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19551_sshrc
Federal,Application software (including COTS) and application development and delivery software,Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$10,870","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19794_nserc
Federal,Application software (including COTS) and application development and delivery software,Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$10,870","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19794_sshrc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Women and Gender Equality Canada,Microsoft Canada Inc.,"$33,918","Dec 31, 2021","Jan 1, 2022","Mar 31, 2023",https://theijf.org/procurement/p2200204_wage
Federal,LICENSE/MAINTENANCE FEES FOR CLIENT SOFTWARE,Statistics Canada,MICROSOFT CORP - TORONTO - PO BOX 9433,"$376,827","Apr 1, 2022",,"Mar 31, 2023",https://theijf.org/procurement/000013093_statcan
Federal,Client Software Related To Distributed Computing Environment (DCE),Correctional Service of Canada,MICROSOFT CANADA INC,"$582,572","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/21120_23_4079239_csc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Treasury Board of Canada Secretariat,Microsoft Canada Inc.,"$2,056,600","Feb 4, 2020","Feb 4, 2020","Mar 31, 2023",https://theijf.org/procurement/2406220651_tbs
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Treasury Board of Canada Secretariat,Microsoft Corporation,"$32,496","May 1, 2022","May 1, 2022","Mar 31, 2023",https://theijf.org/procurement/2406222362_tbs
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Global Affairs Canada,Microsoft Corporation,"$340,340","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/4001877_dfatd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Global Affairs Canada,Microsoft Corporation,"$4,243,235","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/4001878_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$16,764","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/4001880_dfatd
Federal,License/Maintenance fees for client software relat,Global Affairs Canada,Microsoft Corporation,"$39,976","Mar 31, 2022","Mar 31, 2022","Mar 31, 2023",https://theijf.org/procurement/4001884_dfatd
Federal,Computer services (includes IT solutions/deliver,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$113,000","Dec 23, 2022","Dec 23, 2022","Mar 31, 2023",https://theijf.org/procurement/4500038926_dfo
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Library and Archives Canada,MICROSOFT CANADA INC,"$404,256","Mar 25, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/5z011_23_0015_lac
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Financial Transactions and Reports Analysis Centre of Canada,Microsoft,"$75,848","Mar 30, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/6002230012_fintrac
Federal,Training consultants,Shared Services Canada,MICROSOFT CANADA INC.,"$456,520","Jun 22, 2022","Jun 22, 2022","Mar 31, 2023",https://theijf.org/procurement/700658956_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$137,774","Mar 31, 2023","Jul 7, 2022","Mar 31, 2023",https://theijf.org/procurement/700661382_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),"Immigration, Refugees and Citizenship Canada",MICROSOFT CANADA INC.,"$230,352","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/7117157_cic
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Agriculture and Agri-Food Canada,MICROSOFT CANADA INC.,"$10,731","Mar 9, 2020","Mar 9, 2020","Mar 31, 2023",https://theijf.org/procurement/80003094_aafc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Veterans Affairs Canada,MICROSOFT CANADA,"$89,441","Mar 31, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/80004481_vac
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Impact Assessment Agency of Canada,MICROSOFT CANADA INC.,"$57,340","Aug 5, 2022","Aug 5, 2022","Mar 31, 2023",https://theijf.org/procurement/80005134_iaac
Federal,"Management consulting, except other depts or programs",Prairies Economic Development Canada,Microsoft Canada Inc.,"$80,081","Jun 13, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/c_2022_2023_q1_00019_prairiescan
Federal,Information technology and telecommunications consultants,Office of the Commissioner for Federal Judicial Affairs Canada,Microsoft,"$77,430","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/c2022_001_fja
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Auditor General of Canada,MICROSOFT CANADA INC.,"$2,400,097","Mar 31, 2020","Apr 1, 2020","Mar 31, 2023",https://theijf.org/procurement/p2100082_oag
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Canadian Human Rights Commission,Microsoft Canada Inc,"$138,988","Dec 22, 2021","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/p2200267_chrc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$152,367","May 16, 2022","May 16, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_202069_1_tc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Public Safety Canada,MICROSOFT CANADA INC.,"$40,094","Jul 15, 2021","Jul 15, 2021","Mar 31, 2023",https://theijf.org/procurement/s202201669_ps
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Immigration and Refugee Board of Canada,MICROSOFT CANADA,"$49,156","Oct 7, 2022","Oct 7, 2022","Mar 31, 2023",https://theijf.org/procurement/8054039_irb
Federal,Information technology and telecommunications consultants,Office of the Superintendent of Financial Institutions Canada,MICROSOFT CANADA INC.,"$836,545","Mar 31, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/700433063j_osfi
Federal,LICENSE/MAINTENANCE FEES FOR CLIENT SOFTWARE,Department of Justice Canada,MICROSOFT CANADA INC,"$18,108","Dec 4, 2020","Dec 4, 2020","Mar 31, 2023",https://theijf.org/procurement/ssc2001712_jus
Federal,License/Maintenance fees for Client Software,"Innovation, Science and Economic Development Canada",MICROSOFT CORPORATION,"$29,996","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/9600699_ic
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Treasury Board of Canada Secretariat,Microsoft Canada Inc.,"$786,263","Mar 26, 2020","Mar 26, 2020","Mar 31, 2023",https://theijf.org/procurement/2406220867_tbs
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Courts Administration Service,Microsoft,"$77,079","Mar 30, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/5x001_22_0027_cas
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Atlantic Canada Opportunities Agency,MICROSOFT CANADA INC.,"$140,332","Apr 20, 2022","Apr 20, 2022","Mar 31, 2023",https://theijf.org/procurement/p2300086_acoa
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE,Public Prosecution Service of Canada,MICROSOFT CANADA COMPANY,"$68,583","Oct 7, 2022","Oct 7, 2022","Mar 31, 2023",https://theijf.org/procurement/4500148405_ppsc
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$20,774","Mar 31, 2023","Mar 31, 2023","Mar 31, 2023",https://theijf.org/procurement/4500045312_dfo
Federal,Client Software,Health Canada,MICROSOFT CANADA INC,"$343,071","Jul 1, 2021","Jul 1, 2021","Mar 31, 2023",https://theijf.org/procurement/r213899_hc
Federal,COMPUTER SERVICES,Statistics Canada,Microsoft Canada Company,"$42,374,887","Feb 17, 2023","Feb 17, 2023","Mar 31, 2023",https://theijf.org/procurement/000011349_statcan
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$68,583","Apr 22, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19395_sshrc
Federal,1284 - Client Software related to Distributed Computing Environment (DCE),Office of the Privacy Commissioner of Canada,Microsoft Corporation,"$16,600","Mar 31, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/2r008_22_0034_opc
Federal,0582 - License/Maintenance fees for Client Software related to Distributed Computing Environment (DCE),Office of the Privacy Commissioner of Canada,Microsoft Corporation,"$277,047","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/2r008_22_0016_opc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Immigration and Refugee Board of Canada,MICROSOFT CANADA INC.,"$35,941","Sep 22, 2022","Sep 22, 2022","Mar 31, 2023",https://theijf.org/procurement/8053861_irb
Federal,INFORMATION TECHNOLOGY AND TELECOMMUNICATIONS CONSULTANTS,Transport Canada,MICROSOFT CANADA INC.,"$1,070,450","May 26, 2022","May 26, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_213055_1_tc
Federal,License/Maintenance fees for App.Software,"Innovation, Science and Economic Development Canada",MICROSOFT CORPORATION,"$50,548","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/9600730_ic
Federal,Application Software - Development & Delivery,"Innovation, Science and Economic Development Canada",MICROSOFT CANADA INC.,"$13,090","Mar 14, 2023","Mar 14, 2023","Mar 31, 2023",https://theijf.org/procurement/9600912_ic
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$190,179","May 25, 2022","May 25, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_222156_tc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$59,901","May 20, 2022","May 20, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_222166_tc
Federal,INFORMATION TECHNOLOGY AND TELECOMMUNICATIONS CONSULTANTS,Transport Canada,MICROSOFT CANADA INC.,"$135,600","Jan 4, 2022","Jan 4, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_212590_tc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$472,127","May 16, 2022","May 16, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_182382_4_tc
Federal,0582 - License and Maintenance Fees - Workstation Software,Canadian Institutes of Health Research,MICROSOFT CANADA INC.,"$93,513","May 19, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/0e174_21_1213_cihr
Federal,Information Technology Managed Services,Parks Canada,MICROSOFT CANADA INC,"$37,281","Mar 30, 2023","Mar 30, 2023","Mar 31, 2023",https://theijf.org/procurement/k700433063_pc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$68,583","Apr 22, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19395_nserc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Impact Assessment Agency of Canada,MICROSOFT CANADA INC.,"$26,009","Mar 31, 2022","Mar 31, 2022","Mar 31, 2023",https://theijf.org/procurement/3000744442_iaac
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$94,779","May 16, 2022","May 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19512_nserc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$94,779","May 16, 2022","May 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19512_sshrc
Federal,Client software related to Distributed Computing Environment (DCE),Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$285,849","Apr 12, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19551_nserc
Federal,Application software (including COTS) and application development and delivery software,Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$20,950","Nov 2, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19795_nserc
Federal,Application software (including COTS) and application development and delivery software,Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$20,950","Nov 2, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19795_sshrc
Federal,Application software (including COTS) and application development and delivery software,Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$47,162","Nov 22, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19858_nserc
Federal,Application software (including COTS) and application development and delivery software,Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$47,162","Nov 22, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/n23_19858_sshrc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$673,299","Feb 10, 2023","Feb 10, 2023","Mar 31, 2023",https://theijf.org/procurement/80005860_nrcan
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Elections Canada,MICROSOFT CANADA INC.,"$154,296","Aug 15, 2022","Aug 15, 2022","Mar 31, 2023",https://theijf.org/procurement/80005574_elections
Federal,Client software related to Distributed Computing Environment (DCE),Natural Resources Canada,MICROSOFT CANADA CO.,"$205,077","Aug 25, 2022","Aug 25, 2022","Mar 31, 2023",https://theijf.org/procurement/80005190_nrcan
Federal,Information technology and telecommunications consultants,Canadian Food Inspection Agency,MICROSOFT CANADA INC.,"$211,937","Apr 22, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/80004904_cfia
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Elections Canada,MICROSOFT CANADA INC.,"$117,048","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/80004895_elections
Federal,"Rental of computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$1,346,969","Sep 28, 2022","Sep 28, 2022","Mar 31, 2023",https://theijf.org/procurement/2bs22050_esdc
Federal,0582 License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Information Commissioner of Canada,Microsoft Canada Inc.,"$79,689","Jan 25, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/p2200176_oic
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Employment and Social Development Canada,MICROSOFT CANADA INC.,"$1,695,776","Jun 13, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/2bs20991_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",International Joint Commission,"Microsoft Licensing, GIP","$20,796","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/p2300024_ijc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$603,006","Aug 22, 2022","Aug 22, 2022","Mar 31, 2023",https://theijf.org/procurement/t8086_222350_1_tc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$223,989","Feb 1, 2023","Feb 1, 2023","Mar 31, 2023",https://theijf.org/procurement/t8086_222930_tc
Federal,"Professional Services-Information technology, business and/or telecommunications",Shared Services Canada,MICROSOFT CANADA INC.,"$113,373","Jan 18, 2023","Jan 18, 2023","Mar 31, 2023",https://theijf.org/procurement/700695203_ssc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$12,434","Dec 9, 2021","Dec 9, 2021","Mar 31, 2023",https://theijf.org/procurement/r000238279_isc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$12,724","Apr 19, 2022","Apr 19, 2022","Mar 31, 2023",https://theijf.org/procurement/700644835_ssc
Federal,License/Maintenance fees for Client Software,Public Services and Procurement Canada,Microsoft Canada Inc.,"$13,650","Mar 2, 2022","Mar 2, 2022","Mar 31, 2023",https://theijf.org/procurement/700635320_pwgsc
Federal,Computer services,Health Canada,MICROSOFT CANADA INC,"$876,293","Mar 30, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/r2021360_hc
Federal,Client Software,Health Canada,MICROSOFT CANADA INC,"$337,367","Jun 20, 2022","Jun 20, 2022","Mar 31, 2023",https://theijf.org/procurement/r2022607_hc
Federal,Computer services,Public Health Agency of Canada,MICROSOFT CANADA INC,"$4,722,278","Jan 23, 2023","Jan 23, 2023","Mar 31, 2023",https://theijf.org/procurement/r2023875_phac
Federal,License/Maintenance fees for Application Software (including Commercial Off-The-Shelf [COTS]) and Application Development and Delivery Software,Health Canada,MICROSOFT CANADA INC,"$18,446","Feb 23, 2023","Feb 28, 2023","Mar 31, 2023",https://theijf.org/procurement/r2023880_hc
Federal,Information technology and telecommunications consultants,Public Safety Canada,MICROSOFT CANADA INC.,"$565,000","Apr 21, 2022","Apr 21, 2022","Mar 31, 2023",https://theijf.org/procurement/s202300287_ps
Federal,Client Software Related to Distributed Computing Environment (DCE),Correctional Service of Canada,MICROSOFT CANADA INC,"$70,426","Jun 27, 2022","Jun 27, 2022","Mar 31, 2023",https://theijf.org/procurement/21118_23_4148035_csc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$43,969","Jan 23, 2023","Nov 5, 2020","Mar 31, 2023",https://theijf.org/procurement/700541981_ssc
Federal,COMPUTER SERVICES,Statistics Canada,Microsoft Canada Company,"$1,032,776","Apr 13, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/000013045_statcan
Federal,License/Maintenance fees for client software,Indigenous Services Canada,MICROSOFT CANADA INC.,"$35,067","Mar 27, 2023","Mar 27, 2023","Mar 31, 2023",https://theijf.org/procurement/r710433063_isc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada Revenue Agency,Microsoft Canada Inc.,"$151,646","Dec 1, 2022","Dec 1, 2022","Mar 31, 2023",https://theijf.org/procurement/2b22429564_cra
Federal,Computer services (includes IT solutions/deliverab,Canada Border Services Agency,Microsoft Canada Inc.,"$565,000","Oct 13, 2022","Oct 14, 2022","Mar 31, 2023",https://theijf.org/procurement/2b22415841_cbsa
Federal,Computer services (includes IT solutions/deliverab,Canada Border Services Agency,Microsoft Canada Inc.,"$11,752","Oct 5, 2022","Oct 6, 2022","Mar 31, 2023",https://theijf.org/procurement/2b22415781_cbsa
Federal,Application software (including COTS) and application development and delivery software,Canada Revenue Agency,Microsoft Canada Inc.,"$151,646","Sep 13, 2022","Sep 13, 2022","Mar 31, 2023",https://theijf.org/procurement/2b22411669_cra
Federal,Client software related to Distributed Computing Environment (DCE),Natural Resources Canada,MICROSOFT CANADA INC.,"$16,098","Nov 26, 2021","Nov 26, 2021","Mar 31, 2023",https://theijf.org/procurement/s72009_nrcan
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$757,100","Mar 31, 2023","Mar 31, 2023","Mar 31, 2023",https://theijf.org/procurement/4500045020_dfo
Federal,Information technology and telecommunications consultants,Treasury Board of Canada Secretariat,Microsoft Canada Inc.,"$645,743","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/2406222543_tbs
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$25,967","Mar 31, 2023","Mar 31, 2023","Mar 31, 2023",https://theijf.org/procurement/4500045021_dfo
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$134,899","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/s121024_nrcan
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$151,646","Mar 18, 2022","Aug 1, 2022","Mar 31, 2023",https://theijf.org/procurement/s127789_nrcan
Federal,Application software (including COTS) and application development and delivery software,Canada Energy Regulator,Microsoft,"$92,823","Apr 29, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/22_0025_cer
Federal,Computer services (includes IT solutions/deliver,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$379,246","Feb 8, 2023","Feb 9, 2023","Mar 31, 2023",https://theijf.org/procurement/4500041601_dfo
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$203,002","Mar 29, 2023","Mar 29, 2023","Mar 31, 2023",https://theijf.org/procurement/4500044785_dfo
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$76,397","Mar 31, 2023","Mar 31, 2023","Mar 31, 2023",https://theijf.org/procurement/4500045347_dfo
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Privy Council Office,Microsoft Canada Inc.,"$147,095","Apr 1, 2022","Apr 1, 2022","Mar 31, 2023",https://theijf.org/procurement/s20211767_pco
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Public Safety Canada,MICROSOFT CANADA INC.,"$420,400","Mar 25, 2022","Mar 25, 2022","Mar 31, 2023",https://theijf.org/procurement/s202205947_ps
