region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Other machinery and parts,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$45,197","Jan 27, 2021","Jan 27, 2021","Jan 26, 2022",https://theijf.org/procurement/p000020365_ssc
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$32,127","Jan 22, 2021","Jan 22, 2021","Jan 22, 2022",https://theijf.org/procurement/p000020235_ssc
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$30,929","Jan 22, 2021","Jan 22, 2021","Jan 22, 2022",https://theijf.org/procurement/p000021468_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$26,582","Jan 21, 2021","Jan 21, 2021","Jan 21, 2022",https://theijf.org/procurement/p000020252_ssc
Federal,Image/Video communications software (includes telepresence/video conferencing software),Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$147,387","Jan 21, 2021","Jan 21, 2021","Jan 21, 2022",https://theijf.org/procurement/p000020097_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$14,355","Jan 14, 2021","Jan 14, 2021","Jan 13, 2022",https://theijf.org/procurement/p000019865_ssc
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),National Defence,Bell Canada,"$195,928","Dec 8, 2021","Dec 8, 2021","Jan 10, 2022",https://theijf.org/procurement/2bn101391_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,307,080","Jan 4, 2021","Jan 4, 2021","Jan 3, 2022",https://theijf.org/procurement/p000019589_ssc
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$97,159","Jan 25, 2021","Jan 25, 2021","Dec 31, 2021",https://theijf.org/procurement/ep756j1286_pwgsc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,The Bell Telephone Company of Canada,"$1,026,074","Dec 19, 2019","Dec 19, 2019","Dec 17, 2021",https://theijf.org/procurement/2bn984407_dnd
Federal,Computer equipment related to Distributed Computin,Global Affairs Canada,Bell,"$648,321","Nov 3, 2021","Nov 3, 2021","Dec 10, 2021",https://theijf.org/procurement/4001787_dfatd
Federal,1289 Acquisition of Communications / Networking Equipment,Office of the Commissioner of Lobbying of Canada,Bell Mobility Inc.,"$23,339","Sep 2, 2021","Sep 2, 2021","Nov 30, 2021",https://theijf.org/procurement/p2200042_ocl
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Royal Canadian Mounted Police,BELL MOBILITY INC.,"$885,779","Sep 20, 2021","Sep 20, 2021","Nov 1, 2021",https://theijf.org/procurement/s202202603_rcmp
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Royal Canadian Mounted Police,BELL MOBILITY INC.,"$2,593,981","Sep 21, 2020","Sep 21, 2020","Oct 30, 2021",https://theijf.org/procurement/s202102154_rcmp
Federal,Voice communications services,National Defence,BELL MOBILITY,"$16,931","May 14, 2021","May 14, 2021","Oct 26, 2021",https://theijf.org/procurement/w0127_22_0004_dnd
Federal,Computer equipment related to Distributed Computin,Global Affairs Canada,Bell,"$232,326","Oct 13, 2021","Oct 13, 2021","Oct 19, 2021",https://theijf.org/procurement/4001776_dfatd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Royal Canadian Mounted Police,BELL CANADA,"$88,737","Sep 9, 2021","Sep 9, 2021","Oct 15, 2021",https://theijf.org/procurement/s202103041_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",National Research Council Canada,BELL CANADA,"$124,968","Oct 7, 2021","Oct 7, 2021","Oct 7, 2021",https://theijf.org/procurement/979856_nrc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",National Research Council Canada,BELL CANADA,"$562,355","Oct 6, 2021","Oct 6, 2021","Oct 6, 2021",https://theijf.org/procurement/ras214993_nrc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$18,735","Jun 18, 2021","Jun 18, 2021","Sep 30, 2021",https://theijf.org/procurement/p000025798_ssc
Federal,Computer equipment related to Distributed Computin,Global Affairs Canada,Bell,"$56,500","Sep 8, 2021","Sep 8, 2021","Sep 29, 2021",https://theijf.org/procurement/4001757_dfatd
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$14,972","Sep 24, 2020","Sep 24, 2020","Sep 23, 2021",https://theijf.org/procurement/p000017394_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Women and Gender Equality Canada,Bell Mobility Inc,"$137,883","Aug 31, 2021","Aug 31, 2021","Aug 31, 2021",https://theijf.org/procurement/p2200124_wage
Federal,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$127,786","Mar 1, 2021","Mar 1, 2021","Aug 31, 2021",https://theijf.org/procurement/p000021750_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$23,867","Jul 2, 2021","Jul 2, 2021","Aug 2, 2021",https://theijf.org/procurement/p000026502_ssc
Federal,Client software related to Distributed Computing Environment (DCE),Royal Canadian Mounted Police,BELL MOBILITY INC.,"$506,017","Jun 16, 2021","Jun 16, 2021","Jul 31, 2021",https://theijf.org/procurement/s202201295_rcmp
Federal,Networking Software,Elections Canada,BELL CANADA,"$43,989","Aug 7, 2020","Aug 3, 2020","Jul 26, 2021",https://theijf.org/procurement/200148_elections
Federal,Computer equipment related to Distributed Computin,Global Affairs Canada,Bell,"$790,679","Jul 2, 2021","Jul 2, 2021","Jul 16, 2021",https://theijf.org/procurement/4001730_dfatd
Federal,Advertising Services,Canadian Heritage,Bell Media Inc,"$14,125","Jun 9, 2021","Jun 9, 2021","Jul 7, 2021",https://theijf.org/procurement/45439607_pch
Federal,Other Institutional buildings,Royal Canadian Mounted Police,BELL ALIANT,"$54,775","May 11, 2021","May 11, 2021","Jul 1, 2021",https://theijf.org/procurement/7250293_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$64,963","Mar 31, 2021","Apr 1, 2021","Jun 30, 2021",https://theijf.org/procurement/7249466_rcmp
Federal,Networking software,Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$54,584","Jul 13, 2020","Jul 13, 2020","Jun 30, 2021",https://theijf.org/procurement/ep750a1320_pwgsc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$13,225","May 25, 2021","May 25, 2021","Jun 24, 2021",https://theijf.org/procurement/p000025386_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",National Research Council Canada,BELL CANADA,"$91,423","Jun 1, 2021","Jun 1, 2021","Jun 10, 2021",https://theijf.org/procurement/ras218733_nrc
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$93,060","Mar 31, 2021","Apr 1, 2021","Jun 4, 2021",https://theijf.org/procurement/7249340_rcmp
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$92,341","Apr 27, 2021","Apr 27, 2021","May 16, 2021",https://theijf.org/procurement/ep756p1286_pwgsc
Federal,Engineering services not elsewhere specified,Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$10,146","Mar 18, 2021","Mar 18, 2021","May 1, 2021",https://theijf.org/procurement/ep803b2320_pwgsc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canadian Grain Commission,BELL CANADA,"$63,178","Feb 17, 2021","Feb 17, 2021","Apr 30, 2021",https://theijf.org/procurement/2bn73385_cgc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$42,621","Feb 25, 2021","Feb 25, 2021","Apr 27, 2021",https://theijf.org/procurement/k000013007_dnd
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$200,756","Jan 1, 2021","Jan 1, 2021","Apr 3, 2021",https://theijf.org/procurement/7247262_rcmp
Federal,"Buildings and/or installations for telecommunications, computers and/or electronic/automated office systems",Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$20,867","Aug 17, 2020","Aug 17, 2020","Apr 1, 2021",https://theijf.org/procurement/ep750a0249_pwgsc
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$283,500","Sep 1, 2020","Sep 1, 2020","Mar 31, 2021",https://theijf.org/procurement/7244751_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$35,497","Jan 1, 2021","Jan 1, 2021","Mar 31, 2021",https://theijf.org/procurement/7247273_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$158,496","May 1, 2020","May 1, 2020","Mar 31, 2021",https://theijf.org/procurement/7243425_rcmp
Federal,Information technology and telecommunications consultants,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$644,098","Apr 1, 2020","Apr 1, 2020","Dec 31, 2020",https://theijf.org/procurement/7242687_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$20,749","Jun 17, 2020","Jun 17, 2020","Sep 30, 2020",https://theijf.org/procurement/7243986_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$19,943","Mar 13, 2020","Jun 1, 2020","Sep 18, 2020",https://theijf.org/procurement/7242410_rcmp
Federal,Information technology and telecommunications consultants,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$36,741","Apr 8, 2020","Apr 8, 2020","Dec 31, 2020",https://theijf.org/procurement/7243065_rcmp
Federal,Laboratories,National Research Council Canada,BELL CANADA,"$13,152","Mar 9, 2021","Mar 9, 2021","Apr 1, 2021",https://theijf.org/procurement/968259_nrc
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$41,190","Dec 16, 2019","Dec 16, 2019","Feb 26, 2021",https://theijf.org/procurement/7240554_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$124,707","Apr 1, 2020","Apr 1, 2020","Dec 31, 2020",https://theijf.org/procurement/7242674_rcmp
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,BELL CANADA,"$65,328","Feb 19, 2021","Feb 19, 2021","Mar 31, 2021",https://theijf.org/procurement/2bn12562_dnd
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$391,209","Apr 6, 2020","Apr 6, 2020","Mar 31, 2021",https://theijf.org/procurement/7243029_rcmp
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$17,054","Mar 13, 2020","Mar 13, 2020","Mar 31, 2021",https://theijf.org/procurement/7242673_rcmp
Federal,Information technology and telecommunications consultants,Agriculture and Agri-Food Canada,BELL CANADA,"$317,813","Mar 18, 2020","Mar 18, 2020","Mar 31, 2021",https://theijf.org/procurement/7200001893_aafc
Federal,Computer equipment related to Distributed Computing Environment (DCE) - Desktop/personal/portable (includes all related parts and peripherals),Office of the Superintendent of Financial Institutions Canada,BELL MOBILITY INC.,"$618,553","Feb 5, 2021","Feb 5, 2021","Mar 31, 2021",https://theijf.org/procurement/8047869_osfi
Federal,Data Communications Services,Fisheries and Oceans Canada,BELL MOBILITY,"$13,081","Mar 23, 2021","Mar 23, 2021","Mar 31, 2021",https://theijf.org/procurement/f5134_200303_dfo
Federal,Data Communications Services,Fisheries and Oceans Canada,BELL MOBILITY,"$46,000","May 15, 2020","May 15, 2020","Mar 31, 2021",https://theijf.org/procurement/f5134_200208_dfo
Federal,Data Communications Services,Fisheries and Oceans Canada,BELL MOBILITY,"$46,000","May 15, 2020","May 15, 2020","Mar 31, 2021",https://theijf.org/procurement/f5134_200201_dfo
Federal,Data Communications Services,Fisheries and Oceans Canada,BELL MOBILITY,"$131,445","May 14, 2020","May 14, 2020","Mar 31, 2021",https://theijf.org/procurement/f5134_200200_dfo
Federal,Voice Communications Services,Fisheries and Oceans Canada,BELL ALIANT,"$20,307","Jun 4, 2020","Jun 4, 2020","Mar 31, 2021",https://theijf.org/procurement/f7048_200034_dfo
Federal,Application software (including COTS) and application development and delivery software,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$864,450","Nov 16, 2020","Nov 16, 2020","Mar 31, 2021",https://theijf.org/procurement/m759412359_rcmp
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$32,788","Nov 25, 2020","Nov 25, 2020","Mar 31, 2021",https://theijf.org/procurement/p000018679_ssc
Federal,Office and stationers supplies,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$18,016","Dec 17, 2020","Dec 17, 2020","Mar 31, 2021",https://theijf.org/procurement/p000019231_ssc
Federal,0230 Voice Communications Services (inc analog/digital voice comm services),Canadian Human Rights Commission,Bell Canada ( Telephone- North York),"$89,001","Apr 1, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100032_chrc
Federal,0230 Voice Communications Services (inc analog/digital voice comm services),Canadian Human Rights Commission,Bell Wireless,"$13,000","Apr 1, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100031_chrc
Federal,0230 Voice Communications Services (incl. analog/digital voice comm services),Parole Board of Canada,BELL CANADA TELEPHONE,"$93,790","Mar 6, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100019_pbc
Federal,"Operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,BELL CANADA,"$12,292","Feb 2, 2021","Feb 2, 2021","Mar 31, 2021",https://theijf.org/procurement/700558904_ssc
Federal,0230 Voice Communications Services (inc analog/digital voice comm services),Parole Board of Canada,BELL CANADA TELEPHONE,"$36,160","Apr 6, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100010_pbc
Federal,"Operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,BELL CANADA,"$105,344","Jan 18, 2021","Jan 18, 2021","Mar 31, 2021",https://theijf.org/procurement/700555283_ssc
Federal,"Operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,BELL CANADA,"$202,044","Jan 18, 2021","Jan 18, 2021","Mar 31, 2021",https://theijf.org/procurement/700555290_ssc
Federal,0231 Data Communications Services (includes Analog and/or Digital Data Communication Services),Office of the Public Sector Integrity Commissioner of Canada,Bell Mobility Inc.,"$13,560","Apr 1, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100007_psic
Federal,"Operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,BELL CANADA,"$92,761","Oct 2, 2020","Oct 2, 2020","Mar 31, 2021",https://theijf.org/procurement/700535489_ssc
Federal,"Operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,BELL CANADA,"$63,069","Oct 2, 2020","Oct 2, 2020","Mar 31, 2021",https://theijf.org/procurement/700535494_ssc
Federal,"Electric lighting, distribution and control equipment and Parts",Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$15,252","Mar 27, 2020","Mar 27, 2020","Mar 31, 2021",https://theijf.org/procurement/700508543_pwgsc
Federal,License/Maintenance fees for networking software,Shared Services Canada,BELL CANADA,"$113,077","Mar 4, 2020","Mar 4, 2020","Mar 31, 2021",https://theijf.org/procurement/700504895_ssc
Federal,0230 Voice Communications Services (includes Analog and/or Digital Voice Communication Services),Office of the Public Sector Integrity Commissioner of Canada,Bell Canada,"$15,299","Apr 1, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100004_psic
Federal,0230 Voice Communications Services (inc analog/digital voice comm services),Parole Board of Canada,BELL CANADA TELEPHONE,"$27,773","Apr 2, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100053_pbc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$49,503","Mar 19, 2021","Mar 19, 2021","Mar 31, 2021",https://theijf.org/procurement/s202101220_rcmp
Federal,"Computer equipment related to Production and Operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Courts Administration Service,Bell Canada Ltd.,"$321,048","Mar 23, 2021","Mar 23, 2021","Mar 31, 2021",https://theijf.org/procurement/5x001_20_1000_cas
Federal,Data communications services,Natural Resources Canada,BELL CANADA,"$886,593","Mar 30, 2021","Mar 30, 2021","Mar 31, 2021",https://theijf.org/procurement/s432571_nrcan
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Royal Canadian Mounted Police,BELL MOBILITY INC.,"$2,534,690","Jan 18, 2021","Jan 18, 2021","Mar 31, 2021",https://theijf.org/procurement/s202104576_rcmp
Federal,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),Royal Canadian Mounted Police,BELL MOBILITY INC.,"$12,129,958","Jan 18, 2021","Jan 18, 2021","Mar 31, 2021",https://theijf.org/procurement/s202104610_rcmp
Federal,0230 Voice Communications Services (incl. analog/digital voice comm services),Parole Board of Canada,BELL CANADA,"$34,547","Mar 24, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/p2100035_pbc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$26,035","Jan 26, 2021","Jan 26, 2021","Mar 31, 2021",https://theijf.org/procurement/w0103_4502163816_dnd
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Public Prosecution Service of Canada,BELL MOBILITY,"$61,588","Dec 4, 2020","Dec 4, 2020","Mar 31, 2021",https://theijf.org/procurement/4500144284_ppsc
Federal,Goods contract for mobile devices for the Public Prosecution Service of Canada.,Public Prosecution Service of Canada,BELL MOBILITY,"$84,326","Mar 3, 2021","Mar 3, 2021","Mar 31, 2021",https://theijf.org/procurement/4500144769_ppsc
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Department of Justice Canada,BELL DISTRIBUTION INC.,"$196,694","Dec 18, 2020","Dec 18, 2020","Mar 31, 2021",https://theijf.org/procurement/ssc2029072_jus
Federal,"COMMUNICATION/NETWORKING EQUIPMENT (INCLUDING ANALOG, DIGITAL & COMBINED ANALOG/DIGITAL EQUIPMENT, CABLING, PARTS & PERIPHERALS)",Transport Canada,BELL CANADA,"$21,744","Aug 20, 2020","May 7, 2020","Mar 31, 2021",https://theijf.org/procurement/t5056_200008_tc
Federal,ACQUISITION OF COMMUNICATIONS/NETWORKING EQUIPMENT,Department of Justice Canada,BELL DISTRIBUTION INC.,"$430,200","Jan 25, 2021","Jan 25, 2021","Mar 31, 2021",https://theijf.org/procurement/ssc2129031_jus
Federal,Other equipment,Agriculture and Agri-Food Canada,BELL CANADA,"$12,340","Apr 1, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/3000709433_aafc
Federal,1283 - Computer Equipment related to Distributed Computing Environment (DCE) -Desktop/Personal/Portable (Includes all related parts and peripherals),Office of the Privacy Commissioner of Canada,Bell Canada,"$79,811","Jan 28, 2021","Jan 28, 2021","Mar 31, 2021",https://theijf.org/procurement/2r008_20_0134_opc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$125,359","Mar 23, 2021","Mar 23, 2021","Mar 31, 2021",https://theijf.org/procurement/2bn82599_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,BELL CANADA,"$52,626","Jan 29, 2021","Jan 29, 2021","Mar 31, 2021",https://theijf.org/procurement/2bn12337_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,BELL CANADA,"$214,032","Feb 11, 2021","Feb 11, 2021","Mar 31, 2021",https://theijf.org/procurement/2bn12696_dnd
Federal,Information technology and telecommunications cons,Global Affairs Canada,Bell Canada,"$1,096,700","Mar 30, 2021","Mar 30, 2021","Mar 31, 2021",https://theijf.org/procurement/20_0631_dfatd
Federal,Data and Database Access Services,Statistics Canada,"BELL CANADA - OTTAWA,ON","$192,800","Sep 17, 2020","Aug 1, 2020","Mar 31, 2021",https://theijf.org/procurement/11943_statcan
Federal,Networking software,Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$82,465","Dec 9, 2019","Dec 9, 2019","Mar 31, 2021",https://theijf.org/procurement/ep750a3251_pwgsc
Federal,Voice communications services,Office of the Commissioner for Federal Judicial Affairs Canada,Bell Canada,"$39,550","Apr 30, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/4f001_20_006_fja
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$95,510","Oct 9, 2020","Oct 9, 2020","Mar 31, 2021",https://theijf.org/procurement/7245803_rcmp
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$481,429","Jun 9, 2020","Jun 9, 2020","Mar 31, 2021",https://theijf.org/procurement/p000015596_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$481,429","May 25, 2020","May 25, 2020","Mar 31, 2021",https://theijf.org/procurement/p000015348_ssc
Federal,Information technology and telecommunications consultants,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$14,487","Apr 29, 2020","Apr 29, 2020","Mar 31, 2021",https://theijf.org/procurement/p000014805_ssc
Federal,Data Communications Services (includes Analog and/or Digital data communication services),Parks Canada,Bell,"$509,965","Sep 23, 2020","Sep 23, 2020","Mar 31, 2021",https://theijf.org/procurement/700385683d_pc
Federal,Data Communications Services (includes Analog and/or Digital data communication services),Parks Canada,Bell,"$607,806","Dec 21, 2020","Dec 21, 2020","Mar 31, 2021",https://theijf.org/procurement/700385683e_pc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Office of the Auditor General of Canada,BELL MOBILITY INC,"$160,000","Feb 24, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/1656027_oag
Federal,"Communications/Networking Equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canada Economic Development for Quebec Regions,BELL MOBILITÉ,"$117,077","Feb 4, 2021","Feb 4, 2021","Mar 31, 2021",https://theijf.org/procurement/202100063_ced
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$2,636,246","Mar 8, 2020","Mar 8, 2020","Mar 31, 2021",https://theijf.org/procurement/p000012999_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$49,975","Jan 27, 2021","Jan 27, 2021","Mar 31, 2021",https://theijf.org/procurement/4502219573_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,BELL,"$46,641","Jan 27, 2021","Jan 27, 2021","Mar 31, 2021",https://theijf.org/procurement/4502212992_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,BELL CANADA,"$40,539","Jan 27, 2021","Jan 27, 2021","Mar 31, 2021",https://theijf.org/procurement/4502213356_dnd
Federal,Engineering consultants-Other,National Defence,Bell Canada,"$56,885","Apr 7, 2020","Apr 7, 2020","Mar 31, 2021",https://theijf.org/procurement/4502091304_dnd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,BELL CANADA,"$37,382","Mar 25, 2020","Apr 1, 2020","Mar 31, 2021",https://theijf.org/procurement/4502089182_dnd
Federal,Data communications services,Employment and Social Development Canada,BELL MOBILITY INC.,"$463,038","Dec 21, 2020","Dec 15, 2020","Mar 31, 2021",https://theijf.org/procurement/2bs16981_esdc
Federal,Data communications services,Employment and Social Development Canada,BELL MOBILITY INC.,"$730,920","Oct 14, 2020","Sep 17, 2020","Mar 31, 2021",https://theijf.org/procurement/2bs156705_esdc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$2,517,220","Feb 24, 2021","Feb 24, 2021","Mar 31, 2021",https://theijf.org/procurement/k000012525_dnd
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$66,458","Dec 10, 2020","Dec 10, 2020","Mar 31, 2021",https://theijf.org/procurement/7247246_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Canadian Transportation Agency,BELL CANADA,"$69,339","Mar 26, 2021","Mar 26, 2021","Mar 31, 2021",https://theijf.org/procurement/y211021032_cta
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,BELL CANADA,"$211,406","Feb 9, 2021","Feb 9, 2021","Mar 31, 2021",https://theijf.org/procurement/k000012621_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$1,275,370","Feb 18, 2021","Feb 18, 2021","Mar 31, 2021",https://theijf.org/procurement/k000012781_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$350,830","Feb 24, 2021","Feb 24, 2021","Mar 31, 2021",https://theijf.org/procurement/k000013013_dnd
Federal,Data Communications Services,Fisheries and Oceans Canada,BELL ALIANT,"$63,204","Jul 9, 2020","Jul 9, 2020","Mar 31, 2021",https://theijf.org/procurement/f7003_20i003_dfo
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$30,561","Dec 17, 2020","Dec 17, 2020","Mar 31, 2021",https://theijf.org/procurement/7247404_rcmp
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$480,261","Mar 31, 2020","Mar 31, 2020","Mar 30, 2021",https://theijf.org/procurement/p000012923_ssc
